title,company,location,date,summary,url
LWS - Head Cashier,Lowe's Canada,"Edmonton, AB",4 days ago,"1 year experience as a head cashier; 1 year retail experience as a cashier Preferred; 1 year supervisory experience in any field, including directing,...",https://www.indeed.ca//pagead/clk?mo=r&ad=-6NYlbfkN0ALVWUtuTGbrgu54GPZXaGAvo-57-dDGNxXTPgO3qFaT5mvasJKNO18KxrrjlNuQsvm2x_zHNAMPtTeGLtM45zU1lLzwv92j90wApS96cqxrXCQfHaXvpHI_oMzKT31P5jygGHifuYzabnQ-1qIU-N98QTEpgvCxbM1NTutuMoFikjGOhewQlXYnVXkJyEOvk8vHwNgl4RUeVLCsJ9r_0AmN46mVIGlDzW3D68_mkH46kKEfu_nCThD-XA1urWBweMAmCShZZ_eepGfVxE_J_bsvG91ERJ8nGTSTl-p8Uw-Ha-ukjI3mrpyITbEPAG2qajiXB3mhLuSdO5p4Ppx9_y-46JsOXll0gxnQCzCLVDiPhAjOXK2ro_iMCiKvsws5EnGssnzCuFaBOC1mSs9Bh2vSg_5thbanCny1B26EfPldUG-a1M1AadOsexdTXUpAqhK8EBzq5fRXZVohgjij7lLj89yYbCnpv6bobtb3Z-qAVfLB5d4qMhpRIEW0pHPqBPrXqvAG0MmScUcjdDdzrFvmyKyhH9POQmK8cp_aVhc2thnDGBobq9gdtHooNZO0Lf0Tc4l6ZYy1lWpaix2ZXWWnu2D0jqXwunAK0BxNpOXpies2boRMJbowBBDw3WZaXc=&p=1&fvj=0&vjs=3
Cashier/Customer Service,Blackjacks Roadhouse,"Edmonton, AB",30+ days ago,"We want someone who can represent BlackJacks with a smile, but also keep their cash desk well organized, even when it gets busy....",https://www.indeed.ca//company/BlackJacks-Roadhouse/jobs/Cashier-Customer-Service-fc1a71442c993138?fccid=47fcf1780ab66e5a&vjs=3
"front desk clerk, hotel",Gateway Motel,"Edmonton, AB",2 days ago,"Register arriving guests and assign rooms; Maintain an inventory of vacancies, reservations and room assignments. Investigate and resolve complaints and claims;...",https://www.indeed.ca//rc/clk?jk=5d7fa2ad456acee0&fccid=c1ac534bbf854993&vjs=3
Pharmacy Assistant (West Edmonton Mall),London Drugs,"Edmonton, AB",10 days ago,"Duties will include customer service, servicing the front counter, cashier duties, telephone inquiries and general housekeeping duties....",https://www.indeed.ca//company/London-Drugs/jobs/Pharmacy-Assistant-294e039fbda23a3f?fccid=b18852622016e1ba&vjs=3
Host,Starlight Casino,"Edmonton, AB",11 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=d504011d69662ff3&fccid=ce2f3eaff1932fd2&vjs=3
Front Desk Agent,Chateau Lacombe Hotel,"Edmonton, AB",20 days ago,To upsell guestrooms and additional products according to hotel standards. To ensure accurate processing and high service levels within the Front Office...,https://www.indeed.ca//company/Chateau-Lacombe-Hotel/jobs/Front-Desk-Agent-f0c7d341765aea3d?fccid=a84377f80d0dc48f&vjs=3
Front End Supervisor - Jasper Ave,Planet Organic Markets,"Morinville, AB",11 days ago,Cashier retail:. Supervise cashiers and provide excellent customer service. Previous Cashier and supervisory experience for 1-2 years....,https://www.indeed.ca//company/Planet-Organic-Market/jobs/Front-End-Supervisor-0c23b454c23354e9?fccid=6bab98b4408827a7&vjs=3
Pizza Maker/Cashier,BUSTER'S PIZZA,"Edmonton, AB",2 days ago,More than a year of experience working in a restaurant. At Buster's Pizza South location(6108 50st) we are looking to immediately incorporate skillful pizza...,https://www.indeed.ca//company/BUSTER'S-PIZZA/jobs/Pizza-Maker-Cashier-d842348590fda737?fccid=5a4c4fc849280075&vjs=3
Sales Associate/Cashier,Spirits in Morinville,"Edmonton, AB",23 days ago,Maintaining an accurate Inventory. Proficient with technology. _Sales associate:. Are you an energetic dynamic person who loves customer service?...,https://www.indeed.ca//rc/clk?cmp=Jrick-Holdings-o%2Fa-66th-Street-Liquor-Store&ti=Sales+Associate+Cashier&jk=44c18c62287ee705&fccid=f123351f8401f943&vjs=3
Barista,"Grand Villa Casino, Edmonton","Edmonton, AB",8 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=fdae1e2caf218afc&fccid=82b985f11adcabda&vjs=3
Kitchen staff / Server FT,Dorinku,"Edmonton, AB",2 days ago,"Hands on experience in cashier duties. Check and keep track of all food inventory, and place orders with suppliers....",https://www.indeed.ca//company/dorinku/jobs/Kitchen-Staff-5802affce920e2f8?fccid=aa2f2df5d5abb5c3&vjs=3
Customer Service Supervisor,Blush Lane Organic Market,"Edmonton, AB",2 days ago,A Grade 12 diploma with at least 2 year of supervisory experience in the retail sector. Provide leadership and oversight for the customer service and front-end...,https://www.indeed.ca//rc/clk?jk=d361e92087388582&fccid=77ef8de68378bc56&vjs=3
Barista,Grand Villa Casino,"Edmonton, AB",18 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=c437bc0ba5630a6f&fccid=ce2f3eaff1932fd2&vjs=3
Pharmacy Assistant,Rexall Health Solutions,"Edmonton, AB",7 days ago,"At Rexall, Canada’s leader in Pharmacy Healthcare, the Pharmacy Assistant reports to the Pharmacy Manager and is responsible for patient greeting, dispensing...",https://www.indeed.ca//company/Rexall/jobs/Pharmacy-Assistant-a74ae880827e453d?fccid=1b1dd7a14cf63907&vjs=3
"clerk, front desk - hotel",Comfort Inn & Suites,"Edmonton, AB",1 day ago,Register arriving guests and assign rooms; Salary$$15HOUR hourly for 40 hours per week. Terms of employment Permanent. Full time....,https://www.indeed.ca//rc/clk?jk=b7361b3ef7252985&fccid=eada2762bf9111a1&vjs=3
Host(ess),Grand Villa Casino,"Edmonton, AB",23 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=df6887d77714b353&fccid=ce2f3eaff1932fd2&vjs=3
Server,Grand Villa Casino,"Sherwood Park, AB",29 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=2a088443ac99b64d&fccid=ce2f3eaff1932fd2&vjs=3
Pharmacy Assistant,Pharmachoice Pharmacy Edmonton,"Edmonton, AB",30+ days ago,"This includes developing a rapport with patients, prescription entry, communicating effectively with other healthcare professionals in person or over the phone,...",https://www.indeed.ca//company/Pharmachoice-pharmacy-edmonton/jobs/Pharmacy-Assistant-3f994528eae29365?fccid=c7552858be8bb058&vjs=3
Front Desk Agent,Clarion Hotel & Conference Center,"Acheson, AB",21 days ago,"Communicate with incoming staff and management by logging pertinent information in the pass on log. Develop a thorough knowledge of hotel staff, room locations,...",https://www.indeed.ca//company/Clarion-Hotel-&-Conference-Center/jobs/Front-Desk-Agent-432c2b831dd75aa3?fccid=0b44d9fb208789be&vjs=3
Bartender,Ampersand (&27) Restaurant,"Edmonton, AB",8 days ago,"Also, to prepare beverages for other servers to supply to guests, and act as cashier for the lounge. Please leave a message and a member of our Human Resources...",https://www.indeed.ca//rc/clk?jk=c7638ee4dd7a9e26&fccid=02491e4fb98bfbe1&vjs=3
Host,"Starlight Casino, Edmonton","Edmonton, AB",2 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=ec23dea90816392b&fccid=20032dc027ec6346&vjs=3
Front Store Supervisor PT,Shoppers Drug Mart,"Edmonton, AB",8 days ago,"Ensures all loss prevention standards are implemented, manages daily cash office inventory and cashier tracking, tracking sheets, PC Optimum procedures....",https://www.indeed.ca//rc/clk?jk=effffe93c9d02346&fccid=a0495a36a270ed53&vjs=3
Server,"Grand Villa Casino, Edmonton","Edmonton, AB",1 day ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=0f1402c55f330a7c&fccid=82b985f11adcabda&vjs=3
"Tweedtender- Walker Lake, Edmonton",Canopy Growth Corporation,"Edmonton, AB",30+ days ago,"Headquartered in Smiths Falls Ontario, Canopy Growth recognizes that employees are at the core of our success and take pride in a corporate culture that...",https://www.indeed.ca//rc/clk?jk=a01e4626d6292b00&fccid=7da7c33a78f90d65&vjs=3
Host(ess),"Grand Villa Casino, Edmonton","Edmonton, AB",7 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=22736cc5c5c0bcf3&fccid=82b985f11adcabda&vjs=3
Service Advisor,Derrick Dodge,"Edmonton, AB",8 days ago,Perform service cashier duties as required. The Role. We are looking for an experienced Service Advisor to build a career within our dealership. We are....,https://www.indeed.ca//company/Derrick-Dodge/jobs/Service-Advisor-cb998152de02c424?fccid=b3e660c0a6ccb28d&vjs=3
General Accountant,"Marriott International, Inc","Edmonton, AB",30+ days ago,"Prepare, maintain, and administer all cashier banks and contracts. Prepare, maintain, audit, and distribute statistical, financial, accounting, auditing, or...",https://www.indeed.ca//rc/clk?jk=13393c629e365df6&fccid=d47acb5b5596d9e4&vjs=3
Line Cook,Cora Breakfast and Lunch,"Edmonton, AB",8 days ago,Prepare and cook individual dishes and foods according to menu; Prepare dishes for customers with food allergies or intolerances; $15 - $17.75 per hour....,https://www.indeed.ca//company/Cora-Breakfast-and-Lunch-Westpoint/jobs/Line-Cook-dbc9d04f6cb48480?fccid=2544430f345f5084&vjs=3
Cash Manager,Shoppers Drug Mart,"Stony Plain, AB",9 days ago,"Schedules cashier staff hours, days off and vacations within established guidelines if required. Assists with completing performance reviews of cashier staff in...",https://www.indeed.ca//rc/clk?jk=2f33478a4eada1be&fccid=a0495a36a270ed53&vjs=3
Skincare Advisor (Consultant),Sephora,"Edmonton, AB",14 days ago,"Participate in inventory control. Designated consultants will be cross-trained in cashier functions. Communicate inventory issues/concerns to Supervisor(s),...",https://www.indeed.ca//rc/clk?jk=9aeed76235e772bc&fccid=afda98bfc8224b19&vjs=3
Front Desk Agent / Night Auditor - Edmonton Inn,Nova Hotels,"Edmonton, AB",7 days ago,"Compile, balance, post and prepare end-of-day reports to include but not limited to; Keeps immediate supervisor promptly and fully informed of all problems or...",https://www.indeed.ca//rc/clk?jk=32ea57b690b30214&fccid=ca4692f3489a9dce&vjs=3
Experienced Cashier,Shell Canada Products,"Morinville, AB",18 days ago,"MUST BE AVAILABLE 330PM TIL 1230 AM, MONDAY - SUNDAY. ADDITIONAL POSITION DETAILS:. Job Description*. Key responsibilities of a Customer Service Representative ...",https://www.indeed.ca//rc/clk?cmp=Morinville-Shell-%2F-The-Station-Restaurant&ti=Experienced+Cashier&jk=57f336e3659eea66&fccid=acbecd54fe20c31a&vjs=3
Popeyes Louisiana Kitchen - Service Crew,Synergy Franchising,"Fort Saskatchewan, AB",1 day ago,We love welcoming new team members to our team and we work hard to make Popeyes a great place to work! We offer competitive wages as well as bonuses and many...,https://www.indeed.ca//rc/clk?jk=904d73701814597b&fccid=cc2fc8124ab312e6&vjs=3
Head Cashiers: Full & Part Time (Windermere),The Home Depot,"Edmonton, AB",14 days ago,"Driving awareness of current promotions by providing Front End associates with promotion locations so they can effectively direct customers , communicating...",https://www.indeed.ca//rc/clk?jk=664134f4e0540097&fccid=82e58e9861d48566&vjs=3
retail store supervisor,ESSO ON THE RUN,"Edmonton, AB",25 days ago,"Prepare reports on sales volumes, merchandising and personnel matters; Recruit, hire and supervise staff and/or volunteers;...",https://www.indeed.ca//rc/clk?jk=3ec3d317acf9a3e9&fccid=971c469fccde75d7&vjs=3
Services Supervisor,Staples Canada,"Sherwood Park, AB",30+ days ago,Models and ensures team properly secures company assets and physical inventory and follows all loss prevention and key control procedures....,https://www.indeed.ca//rc/clk?jk=9fcd3e65a70799f3&fccid=2c749d549b16ad16&vjs=3
Server,"Starlight Casino, Edmonton","Edmonton, AB",18 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=24f61b27e6abcc47&fccid=20032dc027ec6346&vjs=3
Team Lead/Supervisor,Freshii,"Sherwood Park, AB",10 days ago,"Hostess, server, cashier, cook). You’ll prepare and stock food, assemble orders and adhere to operational policies. We strive for more....",https://www.indeed.ca//company/freshii/jobs/Team-Lead-Supervisor-d2cdab9f97844a23?fccid=ca6b2c143530952b&vjs=3
Front Desk Agent,Wyndham Garden Edmonton Airport,"Leduc, AB",30+ days ago,Processes customer credit at check-in in accordance with hotel policy and data privacy policy standards. Ability to work AM shifts and PM shifts....,https://www.indeed.ca//company/wyndham-garden-edmonton-airport/jobs/Front-Desk-Agent-422d11af5a3eef00?fccid=a1b0f1a870e41a81&vjs=3
Night Auditor,Sandman Hotel Group,"Sherwood Park, AB",20 days ago,"Answer enquiries regarding hotel services and registration by letter, by telephone and in person, provide information about services available in the community...",https://www.indeed.ca//rc/clk?jk=213b232a5e2eaefb&fccid=0be743ff173b394d&vjs=3
"Supervisor, Parking Cashiers",EEDC,"Edmonton, AB",30+ days ago,"Prior supervisory and cashier experience. Staff training, coaching, mentoring and general staff management to ensure that staff provide the best in first...",https://www.indeed.ca//rc/clk?jk=caf8fe51e2ed775a&fccid=02cc7fd84fb43356&vjs=3
Retail Custodial Associate,PETSMART,"Sherwood Park, AB",8 months ago,"Cashier, stocker, pet care, guest service, customer service, inventory leader, clerk, leader, retail, store, associate, team member, floor associate....",https://www.indeed.ca//rc/clk?jk=f6560c0c06c2c4fe&fccid=b59989803df0669c&vjs=3
Guest Service Supervisor,"Marriott International, Inc","Edmonton, AB",30 days ago,"Complete cashier and closing reports. Accommodate guest requests, contacting appropriate staff if necessary....",https://www.indeed.ca//rc/clk?jk=5cdd2a59220a08cb&fccid=d47acb5b5596d9e4&vjs=3
retail store supervisor,Nisku Esso,"Leduc, AB",16 days ago,Workers Supervised. Salary$$17 to $18HOUR hourly for 35 to 44 hours per week. Terms of employment Permanent. Full time....,https://www.indeed.ca//rc/clk?jk=7b552c137af49812&fccid=af25f9ccf3e82085&vjs=3
LensCrafters - Student Optician,Luxottica Group,"Edmonton, AB",13 days ago,"Accurately operates the Point of Sale cashier terminal, when required, collecting proper payment following company security procedures and retaining proper...",https://www.indeed.ca//rc/clk?jk=55cdcf6a232e5d8e&fccid=a49d99f2875604a1&vjs=3
Restaurant / Amusement Service Manager - South Edmonton The Rec Room (14-month Contract),The Rec Room,"Edmonton, AB",30+ days ago,"Cineplex Entertainment, headquartered in Toronto, Ontario, is currently recruiting for the position of Restaurant/Amusement Service Manager – South Edmonton The...",https://www.indeed.ca//rc/clk?jk=276e2036b510261c&fccid=1ca9c48d868906d9&vjs=3
Host(ess),"Grand Villa Casino, Edmonton","Edmonton, AB",7 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=22736cc5c5c0bcf3&fccid=82b985f11adcabda&vjs=3
Courtesy Desk Associate,Walmart Canada,"Sherwood Park, AB",16 days ago,Additional Responsibilities • Adheres to all company policies and standard operating procedures. A Courtesy Desk Associate provides friendly and professional...,https://www.indeed.ca//rc/clk?jk=7a49a80109e874a2&fccid=822bc5d9a49270ea&vjs=3
General Accountant,"Marriott International, Inc","Edmonton, AB",30+ days ago,"Prepare, maintain, and administer all cashier banks and contracts. Prepare, maintain, audit, and distribute statistical, financial, accounting, auditing, or...",https://www.indeed.ca//rc/clk?jk=13393c629e365df6&fccid=d47acb5b5596d9e4&vjs=3
Cash Manager,Shoppers Drug Mart,"Stony Plain, AB",9 days ago,"Schedules cashier staff hours, days off and vacations within established guidelines if required. Assists with completing performance reviews of cashier staff in...",https://www.indeed.ca//rc/clk?jk=2f33478a4eada1be&fccid=a0495a36a270ed53&vjs=3
Skincare Advisor (Consultant),Sephora,"Edmonton, AB",14 days ago,"Participate in inventory control. Designated consultants will be cross-trained in cashier functions. Communicate inventory issues/concerns to Supervisor(s),...",https://www.indeed.ca//rc/clk?jk=9aeed76235e772bc&fccid=afda98bfc8224b19&vjs=3
Experienced Cashier,Shell Canada Products,"Morinville, AB",18 days ago,"MUST BE AVAILABLE 330PM TIL 1230 AM, MONDAY - SUNDAY. ADDITIONAL POSITION DETAILS:. Job Description*. Key responsibilities of a Customer Service Representative ...",https://www.indeed.ca//rc/clk?cmp=Morinville-Shell-%2F-The-Station-Restaurant&ti=Experienced+Cashier&jk=57f336e3659eea66&fccid=acbecd54fe20c31a&vjs=3
Popeyes Louisiana Kitchen - Service Crew,Synergy Franchising,"Fort Saskatchewan, AB",1 day ago,We love welcoming new team members to our team and we work hard to make Popeyes a great place to work! We offer competitive wages as well as bonuses and many...,https://www.indeed.ca//rc/clk?jk=904d73701814597b&fccid=cc2fc8124ab312e6&vjs=3
Head Cashiers: Full & Part Time (Windermere),The Home Depot,"Edmonton, AB",14 days ago,"Driving awareness of current promotions by providing Front End associates with promotion locations so they can effectively direct customers , communicating...",https://www.indeed.ca//rc/clk?jk=664134f4e0540097&fccid=82e58e9861d48566&vjs=3
Restaurant Team Member (Quick Service),2010603 AB Ltd,"Fort Saskatchewan, AB",30+ days ago,"Unloading and stocking inventory items as needed. Operating cash register or point of sale devices, as needed and uses value-added suggestive-selling techniques...",https://www.indeed.ca//company/2010603-Ab-Ltd/jobs/Restaurant-Team-Member-c5f780acfd8b0ac5?fccid=b1d8cb73481edacb&vjs=3
Services Supervisor,Staples Canada,"Sherwood Park, AB",5 months ago,Models and ensures team properly secures company assets and physical inventory and follows all loss prevention and key control procedures....,https://www.indeed.ca//rc/clk?jk=9fcd3e65a70799f3&fccid=2c749d549b16ad16&vjs=3
Server,"Starlight Casino, Edmonton","Edmonton, AB",18 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=24f61b27e6abcc47&fccid=20032dc027ec6346&vjs=3
Team Lead/Supervisor,Freshii,"Sherwood Park, AB",10 days ago,"Hostess, server, cashier, cook). You’ll prepare and stock food, assemble orders and adhere to operational policies. We strive for more....",https://www.indeed.ca//company/freshii/jobs/Team-Lead-Supervisor-d2cdab9f97844a23?fccid=ca6b2c143530952b&vjs=3
Front Desk Agent,Wyndham Garden Edmonton Airport,"Leduc, AB",30+ days ago,Processes customer credit at check-in in accordance with hotel policy and data privacy policy standards. Ability to work AM shifts and PM shifts....,https://www.indeed.ca//company/wyndham-garden-edmonton-airport/jobs/Front-Desk-Agent-422d11af5a3eef00?fccid=a1b0f1a870e41a81&vjs=3
Night Auditor,Sandman Hotel Group,"Sherwood Park, AB",20 days ago,"Answer enquiries regarding hotel services and registration by letter, by telephone and in person, provide information about services available in the community...",https://www.indeed.ca//rc/clk?jk=213b232a5e2eaefb&fccid=0be743ff173b394d&vjs=3
"Supervisor, Parking Cashiers",EEDC,"Edmonton, AB",30+ days ago,"Prior supervisory and cashier experience. Staff training, coaching, mentoring and general staff management to ensure that staff provide the best in first...",https://www.indeed.ca//rc/clk?jk=caf8fe51e2ed775a&fccid=02cc7fd84fb43356&vjs=3
Retail Custodial Associate,PETSMART,"Sherwood Park, AB",8 months ago,"Cashier, stocker, pet care, guest service, customer service, inventory leader, clerk, leader, retail, store, associate, team member, floor associate....",https://www.indeed.ca//rc/clk?jk=f6560c0c06c2c4fe&fccid=b59989803df0669c&vjs=3
Cannabis Retail Sales Associate,Plantlife Dispensary,"St. Albert, AB",17 days ago,Successful Budtenders have thorough knowledge of their store's inventory and can speak to the different nuances with each product and strain....,https://www.indeed.ca//rc/clk?jk=de94f56b326e99a0&fccid=6bcd08622f5a5bee&vjs=3
Showroom Sales Representative (full-time),Russell Hendrix Foodservice Equipment,"Edmonton, AB",6 months ago,Count inventory as necessary. Utilize front counter computer to invoice sales and look up information as necessary....,https://www.indeed.ca//rc/clk?jk=b82ed58e5fc38a0e&fccid=dd1b88cc1e221470&vjs=3
Guest Service Supervisor,"Marriott International, Inc","Edmonton, AB",30 days ago,"Complete cashier and closing reports. Accommodate guest requests, contacting appropriate staff if necessary....",https://www.indeed.ca//rc/clk?jk=5cdd2a59220a08cb&fccid=d47acb5b5596d9e4&vjs=3
Front Desk/ Night Auditor,Four Points by Sheraton Edmonton International Air...,"Nisku, AB",30+ days ago,"The Front Desk and Night Auditor are one of the most important positions in our hotel. Front Desk:. The Four Points by Sheraton, Edmonton International Airport...",https://www.indeed.ca//company/Sheraton/jobs/Front-Desk-d930263b572ad5cb?fccid=f66ea1c9c464e743&vjs=3
Front Counter Server,Woodshed Burgers,"Edmonton, AB",7 days ago,We are looking for outgoing and personable people to join our front of house service team. Woodshed Burgers *is all beef and no bull!...,https://www.indeed.ca//pagead/clk?mo=r&ad=-6NYlbfkN0BsN7HQOJJ_M1fiaRVH9K28zp-ywMI8brRXHbtFxRfBYkGgR_a6NCRvNOjOTqp1v6zKnHOV7wKIhp146EDKQnUDxu2iFwK8ZDD0HBrTpL0xX98t28SEQ-X5xeJ88zX4Gd8Ov_5be5DK1Dx1Wut5dZAGiPsDjrdARZLbA4XgWz8Hy3KBkqaB5LIPOcBWcR9cGuyhJV-bLtPpJr_wH2EzBiFnpO23iMP6Sbio7k-N4G3dqfcjn7ZqaMDR6uieQvZA6s0GCdxQkWxe6piuWmQSMs5nhiz0h8wF06sbFxPlbIgKm71naLNbvb1aWDyYXOEjYF-5YOsa5YsgGQjpMGjmOEpM0rUARCVKu3eM3KiQf9ZGdXArKQOh-TdjuddsciZHPP9vTdQSMj7FogjDBM4ZpzK_qzXDdmSaBpFj5JSz5p4uFQ==&p=0&fvj=1&vjs=3
LWS - Head Cashier,Lowe's Canada,"Sherwood Park, AB",16 days ago,"1 year experience as a head cashier; 1 year retail experience as a cashier Preferred; 1 year supervisory experience in any field, including directing,...",https://www.indeed.ca//pagead/clk?mo=r&ad=-6NYlbfkN0ALVWUtuTGbrgu54GPZXaGAvo-57-dDGNxXTPgO3qFaT5mvasJKNO18KxrrjlNuQsvm2x_zHNAMPtTeGLtM45zU1lLzwv92j90wApS96cqxrXCQfHaXvpHI_oMzKT31P5jygGHifuYzabnQ-1qIU-N96lDtWZdcMmFEHqXS5vufhi7bXha2tqg2PGAFgdS86mx0cJF4V5qGluWJBAdbAXW3Y_Mena9-aqQMIUQRg68fssNJT4VMNHVC-luK-aSobpyf3gpBIA59Vz--EjShIkOwWyh3ur-5RP3YMpm3o2pnV9LqdURf6JM11Mei2gkdXdX6mNtz2YgSKXKKWRDPfnGO-azm-lyWaUVK6vkIo6kzTEXL8ebjV6OlUPgEWIOTFLcZtFeQSXPxc3-66vqzVudGUZt5Kz6KpElvvAyRnRQH9jBKcEmxKXxzgUUTfWRbqw3BEQCsmGrN3xMM3HRUzo0WU-RLwHi2bAkEub5N2r-O357p6CqT75pZpLbbznOX7_2mVu6YjOj3RLd27-VDmPrsPZ9jmjAayf_yXBnCembzWWH43j-T3Qe6ziylA46TjbZsMVajkXJGqDtc3pA7DomrBzTl7_AZ_Ad5XpmvXYyiczHXCu4PiKe8RloAxWDSHiE=&p=1&fvj=0&vjs=3
Front Desk / Guest Services Agent,Home2 by Hilton Edmonton South,"Edmonton, AB",30+ days ago,Assign guests to hotel rooms. A Front Desk Agent with Home2 Suites by Hilton Edmonton South is responsible for delivering an excellent Guest and Member...,https://www.indeed.ca//pagead/clk?mo=r&ad=-6NYlbfkN0BTmcdQvo8x1K3xWMclrw_Hmsht-sKcj_cJ_quSTT1WBkqdjrsSFDocXZSBlgxTfLEKpuESjtvvq5TI_cpEx_IJHNebQvlvvX2mE8ckHj2-vC3qbaVEM7x4ZcedXnvo38IaUjYVCMgxO-337XNA-LNkySUXGsO2PtbpglnFBd_wAIaS4_g82AO6wW3dPdJIswfHkZwYGWQ-vRe4ZW5i84SzxgXetwUCB6gjZpuMzW1ieZow5yiDpjNq4AtmEuLsffYCE4cnJwgMTQF0Dv1jYeGVw8wzytfhwNc2fnFtSTK0veFvUlxi-OUOJ5SmL-cTC4kdLznAmSf5Zu7yPZpr5tlAlHwUyI1pd0EahBIyy_vfS-oLQi5y8w4VcMmufS5-iWE4MNwdJWwPDY5mudDTa1K-UqnJORKZOg_fYLaIZ9S1Gq8j9zk0yDwV&p=2&fvj=1&vjs=3
Host(ess),"Grand Villa Casino, Edmonton","Stony Plain, AB",9 days ago,"Across its 27 gaming properties in British Columbia, Ontario and Edmonton, Alberta, Gateway currently employs approximately 8,648 people and boasts...",https://www.indeed.ca//rc/clk?jk=22736cc5c5c0bcf3&fccid=82b985f11adcabda&vjs=3
Courtesy Desk Associate,Walmart Canada,"Edmonton, AB",14 days ago,Additional Responsibilities • Adheres to all company policies and standard operating procedures. A Courtesy Desk Associate provides friendly and professional...,https://www.indeed.ca//rc/clk?jk=7a49a80109e874a2&fccid=822bc5d9a49270ea&vjs=3
General Accountant,"Marriott International, Inc","Morinville, AB",18 days ago,"Prepare, maintain, and administer all cashier banks and contracts. Prepare, maintain, audit, and distribute statistical, financial, accounting, auditing, or...",https://www.indeed.ca//rc/clk?jk=13393c629e365df6&fccid=d47acb5b5596d9e4&vjs=3
Cash Manager,Shoppers Drug Mart,"Fort Saskatchewan, AB",1 day ago,"Schedules cashier staff hours, days off and vacations within established guidelines if required. Assists with completing performance reviews of cashier staff in...",https://www.indeed.ca//rc/clk?jk=2f33478a4eada1be&fccid=a0495a36a270ed53&vjs=3
Skincare Advisor (Consultant),Sephora,"Edmonton, AB",14 days ago,"Participate in inventory control. Designated consultants will be cross-trained in cashier functions. Communicate inventory issues/concerns to Supervisor(s),...",https://www.indeed.ca//rc/clk?jk=9aeed76235e772bc&fccid=afda98bfc8224b19&vjs=3
Experienced Cashier,Shell Canada Products,"Fort Saskatchewan, AB",30+ days ago,"MUST BE AVAILABLE 330PM TIL 1230 AM, MONDAY - SUNDAY. ADDITIONAL POSITION DETAILS:. Job Description*. Key responsibilities of a Customer Service Representative ...",https://www.indeed.ca//rc/clk?cmp=Morinville-Shell-%2F-The-Station-Restaurant&ti=Experienced+Cashier&jk=57f336e3659eea66&fccid=acbecd54fe20c31a&vjs=3
Popeyes Louisiana Kitchen - Service Crew,Synergy Franchising,"Sherwood Park, AB",5 months ago,We love welcoming new team members to our team and we work hard to make Popeyes a great place to work! We offer competitive wages as well as bonuses and many...,https://www.indeed.ca//rc/clk?jk=904d73701814597b&fccid=cc2fc8124ab312e6&vjs=3
Head Cashiers: Full & Part Time (Windermere),The Home Depot,"Edmonton, AB",18 days ago,"Driving awareness of current promotions by providing Front End associates with promotion locations so they can effectively direct customers , communicating...",https://www.indeed.ca//rc/clk?jk=664134f4e0540097&fccid=82e58e9861d48566&vjs=3
Restaurant Team Member (Quick Service),2010603 AB Ltd,"Sherwood Park, AB",10 days ago,"Unloading and stocking inventory items as needed. Operating cash register or point of sale devices, as needed and uses value-added suggestive-selling techniques...",https://www.indeed.ca//company/2010603-Ab-Ltd/jobs/Restaurant-Team-Member-c5f780acfd8b0ac5?fccid=b1d8cb73481edacb&vjs=3
Services Supervisor,Staples Canada,"Leduc, AB",30+ days ago,Models and ensures team properly secures company assets and physical inventory and follows all loss prevention and key control procedures....,https://www.indeed.ca//rc/clk?jk=9fcd3e65a70799f3&fccid=2c749d549b16ad16&vjs=3
